,CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AveMonthSpend,Age,dummy,log_Age,log_YearlyIncome,log_AveMonthSpend
132,11127,Jan,Edwards,9409 The Alameda,San Gabriel,California,United States,91776,111-555-0118,1975-10-21,High School,Skilled Manual,F,M,1,1,0,0,46078,0,46,45,1.0,3.8066624897703196,10.738090891650067,3.828641396489095
133,11129,Julia,Wright,7397 Central Blvd.,Sedro Woolley,Washington,United States,98284,456-555-0174,1975-08-05,High School,Skilled Manual,F,S,1,1,0,0,32122,0,37,45,1.0,3.8066624897703196,10.377296432622842,3.6109179126442243
134,11130,Caroline,Russell,3884 Bates Court,Lebanon,Oregon,United States,97355,424-555-0137,1980-01-06,High School,Skilled Manual,F,M,1,2,0,0,34879,0,48,40,1.0,3.6888794541139363,10.45964020788716,3.871201010907891
135,11131,Amanda,Rivera,9573 Royal Oak Rd.,Haney,British Columbia,Canada,V2W 1W2,918-555-0126,1980-03-12,High School,Skilled Manual,F,M,0,2,0,0,39266,0,44,40,1.0,3.6888794541139363,10.578114283458694,3.784189633918261
136,11132,Melissa,Richardson,6832 Fruitwood Dr,Langford,British Columbia,Canada,V9,928-555-0118,1980-10-26,High School,Skilled Manual,F,S,0,2,0,0,44139,0,40,40,1.0,3.6888794541139363,10.695099024366057,3.6888794541139363
137,11133,Angela,Griffin,3828 Baltic Sea Ct,Lake Oswego,Oregon,United States,97034,598-555-0174,1980-09-08,Partial High School,Clerical,F,S,0,2,0,0,37010,0,34,40,1.0,3.6888794541139363,10.518943425380202,3.5263605246161616
138,11134,Larry,Townsend,7034 Carson,Perth,South Australia,Australia,6006,1 (11) 500 555-0130,1946-02-26,High School,Skilled Manual,M,S,1,2,0,5,26209,1,64,74,1.0,4.30406509320417,10.17385814221302,4.1588830833596715
139,11135,Marcus,Harris,9068 Quiet Place Drive,Burlingame,California,United States,94010,442-555-0119,1979-11-03,Partial High School,Clerical,M,S,0,2,0,0,64613,0,63,41,1.0,3.713572066704308,11.076170907915058,4.143134726391533
140,11136,Brianna,Morgan,9005 Eagle Ct.,Metchosin,British Columbia,Canada,V9,954-555-0117,1978-10-26,High School,Skilled Manual,F,S,0,2,0,0,38527,0,46,42,1.0,3.7376696182833684,10.55911457318215,3.828641396489095
141,11137,Jasmine,Taylor,2457 Matterhorn Court,Spokane,Washington,United States,99202,557-555-0146,1978-07-20,High School,Skilled Manual,F,M,1,2,0,0,42811,0,47,42,1.0,3.7376696182833684,10.664550357894438,3.8501476017100584
142,11138,Lauren,Davis,8105 Pembrook Court,Glendale,California,United States,91203,832-555-0121,1978-09-15,High School,Skilled Manual,F,M,0,2,0,0,48772,0,45,42,1.0,3.7376696182833684,10.794911656680155,3.8066624897703196
143,11139,Tanya,Moreno,6155 Wilbur Drive,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0185,1938-11-09,Partial College,Clerical,F,S,0,2,0,2,27610,0,39,82,1.0,4.406719247264253,10.225933304924201,3.6635616461296463
144,11140,Javier,Alvarez,8935 Etcheverry Dr.,Burbank,California,United States,91502,763-555-0134,1977-02-11,Partial High School,Clerical,M,S,0,2,0,0,64633,0,69,43,1.0,3.7612001156935624,11.076480395251759,4.23410650459726
145,11141,Nicole,Ramirez,1101 C Street,Daly City,California,United States,94015,152-555-0162,1977-06-21,High School,Skilled Manual,F,M,0,2,0,0,32916,0,43,43,1.0,3.7612001156935624,10.401714140725604,3.7612001156935624
146,11142,Eduardo,Patterson,6255 Macalvey Dr.,Langford,British Columbia,Canada,V9,190-555-0184,1977-08-14,High School,Skilled Manual,M,S,0,2,0,0,63488,1,73,43,1.0,3.7612001156935624,11.058606190644545,4.290459441148391
154,11143,Jonathan,Henderson,165 East Lane Road,Lakewood,California,United States,90712,149-555-0113,1977-02-04,High School,Skilled Manual,M,M,1,2,0,0,43666,0,70,43,1.0,3.7612001156935624,10.684325046223062,4.248495242049359
155,11144,Edward,Hernandez,7607 Pine Hollow Road,Ballard,Washington,United States,98107,178-555-0196,1979-09-09,High School,Skilled Manual,M,S,0,2,0,0,54938,0,64,41,1.0,3.713572066704308,10.913960555637539,4.1588830833596715
156,11145,Jasmine,Coleman,1961 Oak Grove Road,Beaverton,Oregon,United States,97005,857-555-0115,1979-12-08,High School,Skilled Manual,F,S,0,2,0,0,29691,0,37,41,1.0,3.713572066704308,10.2985992485648,3.6109179126442243
157,11146,Karla,Goel,3272 Corrie Lane,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0137,1939-08-26,Bachelors ,Management,F,S,1,2,0,2,66934,0,47,81,1.0,4.394449154672439,11.111462338241362,3.8501476017100584
158,11147,Ernest,Wu,1832 RiverRock Dr,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0139,1939-02-05,Graduate Degree,Management,M,M,1,1,0,2,124211,0,78,81,1.0,4.394449154672439,11.729737011387403,4.356708826689592
159,11148,Ross,Vazquez,1201 Paso Del Rio Way,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0163,1941-08-16,Bachelors ,Management,M,M,1,2,0,2,63251,0,67,79,1.0,4.3694478524670215,11.054866216741466,4.204692619390966
160,11149,Theodore,Gill,9120 Pinewood Court,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0194,1941-04-20,Bachelors ,Management,M,M,1,2,0,2,82448,0,71,79,1.0,4.3694478524670215,11.319923070568006,4.2626798770413155
161,11150,Russell,Shen,4755 Easley Drive,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0191,1941-03-15,Bachelors ,Management,M,S,1,2,0,2,77855,0,69,79,1.0,4.3694478524670215,11.262603401275525,4.23410650459726
162,11151,Melinda,Gill,805 Rainier Dr.,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0117,1942-02-25,Graduate Degree,Management,F,S,0,1,0,2,94385,0,46,78,1.0,4.356708826689592,11.455137441202835,3.828641396489095
163,11152,James,Williams,6827 Seagull Court,Puyallup,Washington,United States,98371,355-555-0153,1976-01-10,High School,Skilled Manual,M,S,1,2,0,0,62553,1,72,44,1.0,3.784189633918261,11.04376947637563,4.276666119016055
164,11153,Angela,James,8877 Weatherly Drive,Renton,Washington,United States,98055,847-555-0111,1976-06-23,High School,Skilled Manual,F,M,1,2,0,0,37229,0,42,44,1.0,3.784189633918261,10.524843306446932,3.7376696182833684
165,11154,Megan,Walker,6898 Holiday Hills,Woodburn,Oregon,United States,97071,918-555-0186,1976-08-21,Partial College,Skilled Manual,F,S,1,1,0,0,33375,0,38,44,1.0,3.784189633918261,10.415562395702551,3.6375861597263857
166,11155,Hunter,Robinson,8356 Mori Court,Burbank,California,United States,91502,891-555-0125,1976-01-26,Partial College,Skilled Manual,M,S,0,1,0,0,60713,1,68,44,1.0,3.784189633918261,11.013913122156428,4.219507705176107
167,11157,Hannah,Long,1832 Preston Ct.,Tacoma,Washington,United States,98403,974-555-0177,1975-06-11,High School,Skilled Manual,F,M,1,2,0,0,45639,0,50,45,1.0,3.8066624897703196,10.728517893131238,3.912023005428146
168,11158,Jason,Wright,6771 Bundros Court,San Gabriel,California,United States,91776,694-555-0176,1975-10-08,High School,Skilled Manual,M,S,1,2,0,0,57274,0,65,45,1.0,3.8066624897703196,10.955602047544657,4.174387269895637
169,11159,Brianna,Hughes,6793 Bonifacio St.,Woodland Hills,California,United States,91364,319-555-0183,1975-09-17,High School,Skilled Manual,F,S,0,2,0,0,32033,0,40,45,1.0,3.8066624897703196,10.37452190040887,3.6888794541139363
170,11160,Maurice,Tang,2886 Chaparral Court,Concord,California,United States,94519,947-555-0172,1974-01-08,Partial College,Skilled Manual,M,S,0,1,0,0,54434,0,69,46,1.0,3.828641396489095,10.904744237612876,4.23410650459726
171,11161,Emily,Wood,1562 Black Walnut,Concord,California,United States,94519,184-555-0114,1974-04-22,Partial College,Skilled Manual,F,S,0,1,0,0,46024,1,44,46,1.0,3.828641396489095,10.73691827854313,3.784189633918261
172,11163,Gabriel,Wang,8002 Crane Court,Spring Valley,California,United States,91977,617-555-0150,1974-12-20,Partial College,Skilled Manual,M,M,1,1,0,0,56829,0,66,46,1.0,3.828641396489095,10.947802037796388,4.189654742026425
173,11164,Devin,Brooks,4231 Highland Dr.,Torrance,California,United States,90505,502-555-0138,1974-05-05,Partial College,Skilled Manual,M,S,0,1,0,0,48946,1,64,46,1.0,3.828641396489095,10.798472928582948,4.1588830833596715
174,11165,Jocelyn,Alexander,3376 Bank Way,Oakland,California,United States,94611,354-555-0134,1973-07-18,Partial College,Skilled Manual,F,M,0,1,0,0,89154,0,52,47,1.0,3.8501476017100584,11.398120490484402,3.9512437185814275
175,11166,Ashley,Martinez,6993 Whyte Park Ave.,Olympia,Washington,United States,98501,131-555-0194,1972-04-24,Partial College,Skilled Manual,F,S,0,2,0,0,70041,1,46,48,1.0,3.871201010907891,11.156836063853547,3.828641396489095
176,11169,Bryce,Richardson,1841 Blackwood Drive,Coronado,California,United States,92118,178-555-0176,1968-06-22,Bachelors ,Management,M,M,1,1,4,4,116323,1,141,52,1.0,3.9512437185814275,11.664126083356361,4.948759890378168
177,11170,Carol,Howard,6281 Edward Ave,Burien,Washington,United States,98168,845-555-0127,1968-02-05,Bachelors ,Management,F,M,1,1,4,4,104668,1,91,52,1.0,3.9512437185814275,11.558548714994645,4.51085950651685
178,11171,Jonathan,Hill,3731 Chinquapin Ct,Woodland Hills,California,United States,91364,134-555-0196,1967-10-09,Bachelors ,Management,M,S,1,2,0,1,128776,1,80,53,1.0,3.970291913552122,11.765829739886065,4.382026634673881
186,11172,Gabrielle,Adams,5621 Arcadia Pl.,Lynnwood,Washington,United States,98036,403-555-0152,1967-11-21,Bachelors ,Management,F,M,1,2,0,1,97616,0,55,53,1.0,3.970291913552122,11.488796693391635,4.007333185232471
187,11173,Sarah,Thomas,5636 Mt. Whitney Dr.,W. Linn,Oregon,United States,97068,868-555-0188,1967-09-01,Graduate Degree,Management,F,S,0,4,0,0,151318,0,51,53,1.0,3.970291913552122,11.927138861636093,3.9318256327243257
188,11174,Nicholas,Robinson,1318 Lasalle Street,Los Angeles,California,United States,90012,949-555-0138,1967-07-13,Graduate Degree,Management,M,M,1,0,1,1,183231,1,109,53,1.0,3.970291913552122,12.118502930880897,4.6913478822291435
189,11175,Luis,Wang,6943 Patterson Blvd.,Beverly Hills,California,United States,90210,418-555-0127,1963-03-05,Partial College,Skilled Manual,M,S,1,2,0,0,98032,1,70,57,1.0,4.04305126783455,11.493049234965437,4.248495242049359
190,11176,Mason,Roberts,5753 Megan Dr.,Haney,British Columbia,Canada,V2W 1W2,539-555-0162,1968-01-25,Bachelors ,Management,M,M,1,1,4,4,140875,1,148,52,1.0,3.9512437185814275,11.855628251342077,4.997212273764115
191,11177,Jose,Flores,3991 Rambling Rose Drive,San Diego,California,United States,92102,157-555-0182,1942-07-04,Graduate Degree,Management,M,M,1,2,4,4,185657,1,144,78,1.0,4.356708826689592,12.131656164253945,4.969813299576001
192,11179,Molly,Rodriguez,5556 Riverland Dr.,Beverly Hills,California,United States,90210,135-555-0185,1943-06-14,Graduate Degree,Management,F,M,1,3,4,4,141844,0,91,77,1.0,4.343805421853684,11.862483141140077,4.51085950651685
193,11180,April,Anand,3531 Brookview Drive,Chula Vista,California,United States,91910,702-555-0144,1943-01-02,Bachelors ,Management,F,M,1,4,3,3,145176,1,73,77,1.0,4.343805421853684,11.88570207845486,4.290459441148391
194,11181,Devin,Martin,1085 Greenbelt Way,Los Angeles,California,United States,90012,735-555-0197,1943-08-08,Graduate Degree,Management,M,M,1,2,3,3,184504,0,126,77,1.0,4.343805421853684,12.125426422444509,4.836281906951478
195,11182,Stephanie,Torres,6968 Mildred Ln.,Sedro Woolley,Washington,United States,98284,567-555-0176,1944-08-25,Bachelors ,Management,F,S,1,2,0,4,80891,0,39,76,1.0,4.330733340286331,11.300857848403131,3.6635616461296463
196,11183,Jasmine,Lee,7502 Contuti Avenue,Santa Cruz,California,United States,95062,147-555-0199,1944-07-15,Bachelors ,Management,F,S,1,2,0,4,90366,1,51,76,1.0,4.330733340286331,11.411623369439903,3.9318256327243257
197,11184,Meghan,Hernandez,5872 L St.,Concord,California,United States,94519,967-555-0188,1944-11-16,Bachelors ,Management,F,S,1,2,0,4,91037,0,42,76,1.0,4.330733340286331,11.41902129626888,3.7376696182833684
198,11185,Ashley,Henderson,8834 San Jose Ave.,Metchosin,British Columbia,Canada,V9,173-555-0121,1944-10-08,Bachelors ,Management,F,S,1,2,0,4,83404,0,48,76,1.0,4.330733340286331,11.331451548827411,3.871201010907891
199,11186,Sarah,Price,4815 Paraiso Ct.,Palo Alto,California,United States,94303,180-555-0133,1944-05-21,Bachelors ,Management,F,S,1,2,0,4,79819,0,46,76,1.0,4.330733340286331,11.287516850335823,3.828641396489095
200,11187,Jennifer,Cooper,2429 Longview Road,Burien,Washington,United States,98168,857-555-0111,1944-02-22,Graduate Degree,Management,F,M,1,2,0,4,85829,0,49,76,1.0,4.330733340286331,11.360112223706492,3.8918202981106265
201,11188,Catherine,Morris,6542 Stonewood Drive,San Gabriel,California,United States,91776,795-555-0117,1944-09-06,Graduate Degree,Management,F,M,0,2,0,4,104279,0,52,76,1.0,4.330733340286331,11.554825278434906,3.9512437185814275
202,11189,Lawrence,Blanco,7502 Contuti Avenue,Bellingham,Washington,United States,98225,656-555-0171,1944-07-15,Graduate Degree,Management,M,S,1,2,0,4,121950,0,75,76,1.0,4.330733340286331,11.711366403644066,4.31748811353631
203,11190,Carson,Bryant,2995 Youngsdale Dr.,Beverly Hills,California,United States,90210,240-555-0142,1944-06-22,Bachelors ,Management,M,M,1,2,0,5,95877,0,77,76,1.0,4.330733340286331,11.470821398947416,4.343805421853684
204,11191,Kristi,Perez,1769 Lislin Ct,Colma,California,United States,94014,123-555-0181,1945-12-18,Bachelors ,Management,F,S,1,3,0,5,80055,0,47,75,1.0,4.31748811353631,11.290469177436155,3.8501476017100584
205,11192,James,Brown,673 Old Mountain View Dr.,Seattle,Washington,United States,98104,725-555-0117,1945-09-13,Bachelors ,Management,M,M,1,2,0,4,112289,0,79,75,1.0,4.31748811353631,11.628831184014418,4.3694478524670215
206,11193,Ian,Gray,5941 Gill Dr.,Woodburn,Oregon,United States,97071,596-555-0190,1945-02-13,Bachelors ,Management,M,M,1,2,0,4,111071,0,73,75,1.0,4.31748811353631,11.61792491545187,4.290459441148391
207,11194,Jacqueline,Price,872 Mark Twain Dr,Palo Alto,California,United States,94303,266-555-0112,1945-06-10,Bachelors ,Management,F,M,1,2,0,4,89692,0,51,75,1.0,4.31748811353631,11.404136857893421,3.9318256327243257
208,11195,Megan,Henderson,8411 Mt. Olivet Place,Renton,Washington,United States,98055,560-555-0150,1946-02-10,Bachelors ,Management,F,M,1,3,0,5,86347,0,52,74,1.0,4.30406509320417,11.36612934064356,3.9512437185814275
209,11196,Alfredo,Romero,2499 Greendell Pl,Beaverton,Oregon,United States,97005,342-555-0110,1946-06-07,Bachelors ,Management,M,M,1,3,0,5,96935,0,75,74,1.0,4.30406509320417,11.481795929773307,4.31748811353631
210,11197,Andrea,Morris,1883 Green View Court,Seattle,Washington,United States,98104,715-555-0178,1946-06-18,Bachelors ,Management,F,M,0,1,1,3,86749,1,57,74,1.0,4.30406509320417,11.370774170365143,4.04305126783455
211,11198,Brooke,Sanders,5192 Dumbarton Drive,Santa Cruz,California,United States,95062,215-555-0156,1946-11-26,Bachelors ,Management,F,S,1,1,1,4,84010,0,54,74,1.0,4.30406509320417,11.338691118358893,3.9889840465642745
212,11199,Jacqueline,Bennett,8948 Chinquapin Court,Burlingame,California,United States,94010,413-555-0174,1946-11-06,Bachelors ,Management,F,M,1,1,1,4,81296,0,59,74,1.0,4.30406509320417,11.305852093833513,4.07753744390572
213,11200,Jason,Griffin,7239 Nicholas Drive,Victoria,British Columbia,Canada,V8V,232-555-0160,1947-11-22,Bachelors ,Management,M,M,1,1,1,4,101131,1,96,73,1.0,4.290459441148391,11.52417198510996,4.564348191467836
214,11201,Amanda,Foster,3984 San Francisco,Santa Monica,California,United States,90401,505-555-0159,1947-08-18,Bachelors ,Management,F,M,1,1,1,4,83256,0,57,73,1.0,4.290459441148391,11.329675477317695,4.04305126783455
215,11202,Alexia,Price,2079 Wellington Ct,Lakewood,California,United States,90712,552-555-0118,1947-08-26,Bachelors ,Management,F,M,0,2,0,5,96418,0,55,73,1.0,4.290459441148391,11.476448185159956,4.007333185232471
216,11203,Luis,Diaz,3682 Diablo View Road,Port Hammond,British Columbia,Canada,V6B 3P7,171-555-0126,1948-08-21,High School,Professional,M,M,1,2,1,2,55404,0,83,72,1.0,4.276666119016055,10.92240707229499,4.418840607796598
217,11204,Destiny,Rivera,6965 Appalachian Drive,Beaverton,Oregon,United States,97005,743-555-0111,1948-06-01,High School,Professional,F,M,1,2,1,2,50201,0,53,72,1.0,4.276666119016055,10.823790225800138,3.970291913552122
218,11205,Abby,Fernandez,8330 Glenside Court,Burien,Washington,United States,98168,134-555-0119,1948-07-24,High School,Professional,F,M,1,2,1,2,52116,0,53,72,1.0,4.276666119016055,10.861227282322822,3.970291913552122
219,11206,Blake,Flores,9410 Ferry St.,Lynnwood,Washington,United States,98036,975-555-0163,1948-09-24,Partial College,Professional,M,M,1,1,1,2,96883,0,94,72,1.0,4.276666119016055,11.481259343891216,4.543294782270004
220,11208,Maria,Reed,1413 Bridgeview St,Glendale,California,United States,91203,156-555-0163,1948-02-04,Bachelors ,Management,F,M,1,0,1,2,81421,1,54,72,1.0,4.276666119016055,11.307388503976142,3.9889840465642745
221,11209,Allison,Evans,3515 Sutton Circle,Lincoln Acres,California,United States,91950,988-555-0151,1948-01-13,Bachelors ,Management,F,M,1,0,1,2,73189,1,57,72,1.0,4.276666119016055,11.200800415433207,4.04305126783455
229,11210,Edward,Wood,1039 Adelaide St.,West Covina,California,United States,91791,229-555-0114,1948-06-08,Partial College,Professional,M,M,1,2,1,4,87565,0,100,72,1.0,4.276666119016055,11.380136653706765,4.605170185988092
230,11211,Samantha,Russell,9256 Village Oaks Dr.,Haney,British Columbia,Canada,V2W 1W2,547-555-0121,1949-10-12,High School,Professional,F,M,1,2,1,2,50320,1,53,71,1.0,4.2626798770413155,10.826157891374322,3.970291913552122
231,11212,Chloe,Campbell,3562 East Ave.,Metchosin,British Columbia,Canada,V9,205-555-0169,1949-11-05,High School,Professional,F,M,1,2,1,2,48200,0,53,71,1.0,4.2626798770413155,10.783114300038692,3.970291913552122
232,11213,Stephanie,Murphy,5514 Grant Street,Edmonds,Washington,United States,98020,293-555-0151,1949-05-14,Partial College,Professional,F,S,1,2,1,2,69431,0,51,71,1.0,4.2626798770413155,11.14808873263942,3.9318256327243257
233,11214,Charles,Miller,2719 Little Dr,Milwaukie,Oregon,United States,97222,389-555-0115,1949-11-07,Partial College,Professional,M,S,1,2,1,2,91233,0,84,71,1.0,4.2626798770413155,11.42117195271862,4.430816798843313
234,11216,Jasmine,Torres,8328 San Francisco,Portland,Oregon,United States,97205,939-555-0130,1950-05-20,Partial College,Professional,F,S,1,2,1,2,79388,0,53,70,1.0,4.248495242049359,11.28210250231215,3.970291913552122
235,11217,Natalie,Adams,6592 Bent Tree Lane,Portland,Oregon,United States,97205,300-555-0150,1950-02-11,Partial College,Professional,F,S,1,2,1,2,81490,1,55,70,1.0,4.248495242049359,11.308235592314265,4.007333185232471
243,11218,Olivia,Brown,3964 Stony Hill Circle,Tacoma,Washington,United States,98403,414-555-0147,1950-09-11,Partial College,Professional,F,S,0,2,1,2,76220,0,54,70,1.0,4.248495242049359,11.241379174427852,3.9889840465642745
244,11219,Charles,Cook,6871 Bel Air Dr.,Woodburn,Oregon,United States,97071,755-555-0111,1950-12-02,High School,Professional,M,M,1,2,1,2,88557,0,92,70,1.0,4.248495242049359,11.391401691469984,4.5217885770490405
245,11220,Erica,Huang,9142 All Ways Drive,Colma,California,United States,94014,618-555-0157,1950-02-23,Partial College,Professional,F,M,1,1,1,2,98934,0,57,70,1.0,4.248495242049359,11.502208240129024,4.04305126783455
246,11221,Nathan,Perry,9714 Nicholas Drive,Lakewood,California,United States,90712,271-555-0191,1950-06-10,Partial College,Professional,M,M,1,1,2,4,107014,0,110,70,1.0,4.248495242049359,11.580714946006585,4.700480365792417
247,11222,Alexandra,Rivera,4999 Corte Segunda,Santa Monica,California,United States,90401,488-555-0143,1950-08-17,Bachelors ,Management,F,M,1,1,1,3,97838,0,65,70,1.0,4.248495242049359,11.491068328614919,4.174387269895637
248,11223,Hailey,Patterson,5045 Vancouver Way,Langley,British Columbia,Canada,V3A 4R2,480-555-0126,1951-09-16,High School,Professional,F,S,1,2,1,2,93756,1,60,69,1.0,4.23410650459726,11.448450941784744,4.0943445622221
249,11224,Tiffany,Li,6404 Del Mar Ave,Burien,Washington,United States,98168,197-555-0118,1951-09-06,High School,Professional,F,S,1,2,1,2,58807,0,52,69,1.0,4.23410650459726,10.98201617442016,3.9512437185814275
250,11225,Madison,Lee,5927 Seaview Avenue,Renton,Washington,United States,98055,471-555-0142,1951-02-16,Partial College,Professional,F,M,1,1,1,2,75300,0,53,69,1.0,4.23410650459726,11.229235413787984,3.970291913552122
251,11226,Sydney,Ross,5252 Santa Fe,W. Linn,Oregon,United States,97068,219-555-0146,1951-09-27,Partial College,Professional,F,M,1,1,1,2,69781,0,59,69,1.0,4.23410650459726,11.153117045391879,4.07753744390572
252,11227,Marshall,Chavez,9022 Estudillo Street,Colma,California,United States,94014,712-555-0116,1951-08-12,Partial College,Professional,M,S,1,2,1,2,107126,1,92,69,1.0,4.23410650459726,11.581760990745659,4.5217885770490405
